status	class	action	path
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_cash_anchor_phase2b/completions/phase2b_serial/agent_5.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_cash_anchor_phase2b/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_cash_anchor_phase2b/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_d1_cashflow_phase2c/completions/phase2c_serial/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_d1_cashflow_phase2c/completions/phase2c_serial/agent_6.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_d1_cashflow_phase2c/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_d1_cashflow_phase2c/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/completions/root/agent_1.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/completions/root/agent_2.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/completions/root/agent_3.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_cashflow_unblock_wave/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_recovery_phase2a/completions/phase2a_serial/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_recovery_phase2a/completions/phase2a_serial/agent_4.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_recovery_phase2a/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/20260504_order_entry_recovery_phase2a/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_781.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_782.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_783.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_784.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_785.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_786.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/completions/accepted_boundary_proof_wave/agent_787.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/accepted_boundary_proof_wave_20260512_194357/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_20260511_113319/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_20260511_113319/completions/root/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_20260511_113319/completions/root/agent_757.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_20260511_113319/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_20260511_113319/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_agent758_20260511_115711/completions/after_757/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_agent758_20260511_115711/completions/after_757/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_agent758_20260511_115711/completions/after_757/agent_758.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_agent758_20260511_115711/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/ads_source_packet_live_readonly_proof_agent758_20260511_115711/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_combined24_20260505/completions/agent14_red_combined24/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_combined24_20260505/completions/agent14_red_combined24/agent_24.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_combined24_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_combined24_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl2_root_20260505/completions/agent14_red_impl2_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl2_root_20260505/completions/agent14_red_impl2_root/agent_22.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl2_root_20260505/completions/agent14_red_impl2_root/agent_23.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl2_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl2_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/completions/agent14_red_impl_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/completions/agent14_red_impl_root/agent_18.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/completions/agent14_red_impl_root/agent_19.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/completions/agent14_red_impl_root/agent_20.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_impl_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/completions/agent14_red_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/completions/agent14_red_root/agent_15.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/completions/agent14_red_root/agent_16.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/completions/agent14_red_root/agent_17.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent14_red_remediation_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/completions/agent24_red_triage_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/completions/agent24_red_triage_root/agent_25.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/completions/agent24_red_triage_root/agent_26.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/completions/agent24_red_triage_root/agent_27.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent24_red_triage_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent25_27_next_root_20260505/completions/agent25_27_next_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent25_27_next_root_20260505/completions/agent25_27_next_root/agent_28.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent25_27_next_root_20260505/completions/agent25_27_next_root/agent_29.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent25_27_next_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent25_27_next_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent30_non_ads_contracts_20260505/completions/agent30_non_ads_contracts/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent30_non_ads_contracts_20260505/completions/agent30_non_ads_contracts/agent_30.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent30_non_ads_contracts_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent30_non_ads_contracts_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent31_storeb_neg_readonly_20260505/completions/agent31_storeb_neg_readonly/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent31_storeb_neg_readonly_20260505/completions/agent31_storeb_neg_readonly/agent_31.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent31_storeb_neg_readonly_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent31_storeb_neg_readonly_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent32_ads_temp_materialize_20260505/completions/agent32_ads_temp_materialize/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent32_ads_temp_materialize_20260505/completions/agent32_ads_temp_materialize/agent_32.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent32_ads_temp_materialize_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent32_ads_temp_materialize_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent33_storeb_temp_apply_20260505/completions/agent33_storeb_temp_apply/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent33_storeb_temp_apply_20260505/completions/agent33_storeb_temp_apply/agent_33.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent33_storeb_temp_apply_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent33_storeb_temp_apply_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent34_ads_scope_temp_20260505/completions/agent34_ads_scope_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent34_ads_scope_temp_20260505/completions/agent34_ads_scope_temp/agent_34.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent34_ads_scope_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent34_ads_scope_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent35_fb2_meta_bridge_20260505/completions/agent35_fb2_meta_bridge/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent35_fb2_meta_bridge_20260505/completions/agent35_fb2_meta_bridge/agent_35.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent35_fb2_meta_bridge_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent35_fb2_meta_bridge_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent36_combined_temp_20260505/completions/agent36_combined_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent36_combined_temp_20260505/completions/agent36_combined_temp/agent_36.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent36_combined_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent36_combined_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/completions/agent37_39_40_after36/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/completions/agent37_39_40_after36/agent_37.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/completions/agent37_39_40_after36/agent_39.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/completions/agent37_39_40_after36/agent_40.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent37_39_40_after36_root_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent41_wa_directapi_bridge_after38_20260505/completions/agent41_wa_directapi_bridge/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent41_wa_directapi_bridge_after38_20260505/completions/agent41_wa_directapi_bridge/agent_41.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent41_wa_directapi_bridge_after38_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent41_wa_directapi_bridge_after38_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent42_combined_after_37_39_40_41_20260505/completions/agent42_combined_after_37_39_40_41/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent42_combined_after_37_39_40_41_20260505/completions/agent42_combined_after_37_39_40_41/agent_42.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent42_combined_after_37_39_40_41_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent42_combined_after_37_39_40_41_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent731_red_triage_root_20260508_reuse/completions/agent731_red_triage_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent731_red_triage_root_20260508_reuse/completions/agent731_red_triage_root/agent_732.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent731_red_triage_root_20260508_reuse/completions/agent731_red_triage_root/agent_733.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent731_red_triage_root_20260508_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent731_red_triage_root_20260508_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent734_simulate_wrapper_full_temp_proof_20260508_reuse/completions/agent734_simulate_wrapper_full_temp_proof/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent734_simulate_wrapper_full_temp_proof_20260508_reuse/completions/agent734_simulate_wrapper_full_temp_proof/agent_734.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent734_simulate_wrapper_full_temp_proof_20260508_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent734_simulate_wrapper_full_temp_proof_20260508_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent735_fresh_owner_request_preflight_no_apply_20260509_reuse/completions/after_734/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent735_fresh_owner_request_preflight_no_apply_20260509_reuse/completions/after_734/agent_735.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent735_fresh_owner_request_preflight_no_apply_20260509_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent735_fresh_owner_request_preflight_no_apply_20260509_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent736_737_red_triage_20260509_reuse/completions/after_735/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent736_737_red_triage_20260509_reuse/completions/after_735/agent_736.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent736_737_red_triage_20260509_reuse/completions/after_735/agent_737.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent736_737_red_triage_20260509_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent736_737_red_triage_20260509_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent738_fresh_preflight_retry_dynamic_header_20260509_reuse/completions/after_736_737/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent738_fresh_preflight_retry_dynamic_header_20260509_reuse/completions/after_736_737/agent_738.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent738_fresh_preflight_retry_dynamic_header_20260509_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent738_fresh_preflight_retry_dynamic_header_20260509_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent740_fresh_boundary_preflight_refresh_20260509_reuse/completions/after_739/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent740_fresh_boundary_preflight_refresh_20260509_reuse/completions/after_739/agent_740.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent740_fresh_boundary_preflight_refresh_20260509_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent740_fresh_boundary_preflight_refresh_20260509_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent741_post_ops_fresh_boundary_refresh_20260509_reuse/completions/after_740/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent741_post_ops_fresh_boundary_refresh_20260509_reuse/completions/after_740/agent_741.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent741_post_ops_fresh_boundary_refresh_20260509_reuse/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/agent741_post_ops_fresh_boundary_refresh_20260509_reuse/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/_watcher_stopped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/agent_794.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/agent_795.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/agent_796.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/agent_797.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_793/agent_798.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_794_795_796_797_798/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_794_795_796_797_798/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/after_794_795_796_797_798/agent_799.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/root/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/completions/root/agent_793.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/monitor_and_advance.pid
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/monitor_and_advance_monitor_only.py
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_3_source_truth_wave_20260513_192243/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/MANUAL_TRANSPORT_RECOVERY_20260513_214129.md
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/completions/after_799/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/completions/after_799/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/completions/after_799/agent_800.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/completions/after_799/agent_801.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/autonomous_phase0_4_next_source_truth_wave_20260513_213825/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/c3_readonly_wave_20260503_210720/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/c3_readonly_wave_20260503_210720/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/codecaptain_agent65_owner_request_preflight_20260507/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/codecaptain_agent65_owner_request_preflight_20260507/completions/root/agent_65.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/codecaptain_agent65_owner_request_preflight_20260507/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/codecaptain_agent65_owner_request_preflight_20260507/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/codecaptain_agent66_67_readonly_diagnostics_20260507/events.jsonl
